Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,62225478001.0,67461644222.0,75607529810.0,84759195106.0,94007851047.0,101537000000.0,110046000000.0,118973000000.0,129785000000.0,141903000000.0,148456000000.0,165967000000.0,203494000000.0,264430000000.0,285554000000.0,360832000000.0,372319000000.0,410279000000.0,506709000000.0,613953000000.0,701288000000.0,615552000000.0,584878000000.0,559869000000.0,530684000000.0,553138000000.0,771471000000.0,934173000000.0,1018850000000.0,1025210000000.0,1269180000000.0,1269280000000.0,1401470000000.0,1322820000000.0,1393980000000.0,1601090000000.0,1605680000000.0,1452880000000.0,1503110000000.0,1493150000000.0,1365640000000.0,1377660000000.0,1501410000000.0,1844540000000.0,2119630000000.0,2196950000000.0,2320540000000.0,2660590000000.0,2930300000000.0,2700890000000.0,2645190000000.0,2865160000000.0,2683670000000.0,2811880000000.0,2855960000000.0,2439190000000.0,2472960000000.0,2595150000000.0,2790960000000.0,2728870000000.0,2647420000000.0,2959360000000.0,2779090000000.0,
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,57954522.42,64397131.08,66225403.56,65186666.67,70106666.67,84933333.33,99219082.85,119335897.8,161236465.8,196771070.9,227404436.0,270470345.4,347798304.6,397833034.9,448568492.7,493014300.0,456244919.0,444047495.3,486605127.7,426008864.7,459307281.2,688914288.9,886508622.3,968576956.9,871935350.4,960805408.9,909253214.8,912670413.3,760957189.8,758739178.6,901404709.8,989536914.7,933763083.4,1104744235.0,1127684827.0,1067109531.0,1160268212.0,1275093689.0,1501941581.0,1724770771.0,1759739599.0,2017680835.0,2339015313.0,2489873250.0,2296065170.0,2331796784.0,2505740669.0,2427200389.0,2690110521.0,2914012679.0,2573905971.0,2813278869.0,2980057378.0,3188600927.0,3266432734.0,3262045883.0,3655063938.0,3555929833.0,
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,106500000.0,108403333.33333331,110306666.66666669,112210000.0,116700000.0,124700000.0,135200000.0,147200000.0,166200000.0,178100000.0,198400000.0,202500000.0,221575300.0,218534700.0,206626300.0,218873100.0,220140500.0,233271800.0,240970900.0,242517200.0,245432900.0,240236000.0,250281900.0,253541900.0,256787200.0,263145100.0,280284600.0,296944100.0,311301600.0,327248700.0,317214400.0,319271200.0,316489900.0,332265200.0,366666800.0,401932300.0,416000000.0,408000000.0,406000000.0,424000000.0,
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,141468977.8,167637907.1,182796536.3,154480244.1,215679855.3,226474285.8,245849781.3,271543680.0,294468564.2,318124701.5,323802475.5,381687072.6,430508358.5,722780701.3,1544216002.0,2157592940.0,3009409974.0,2809349069.0,2389479272.0,3030251120.0,4279637942.0,3862269121.0,3618007841.0,3391275732.0,3561451561.0,3339914757.0,3403638189.0,3281797043.0,3834503376.0,4186411464.0,5952293765.0,5402919785.0,5592390827.0,4378645081.0,4190819344.0,4958845648.0,5694040003.0,5326817115.0,4483417310.0,4662992036.0,5080483629.0,5023265413.0,5335451100.0,6511903365.0,7770219008.0,9582783991.0,10327598306.0,12455409587.0,15571348344.0,12113699068.0,14372593020.0,18210307744.0,17170464016.0,17595744798.0,18203966896.0,14383107763.0,14023890265.0,14929487485.0,16867326402.0,16874405465.0,15314577155.0,20217946922.0,21071739225.0,
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,73233967692.0,77741965703.0,81247564157.0,86561961812.0,94407558351.0,101825000000.0,108573000000.0,113117000000.0,107760000000.0,116465000000.0,130672000000.0,148114000000.0,169965000000.0,192538000000.0,206131000000.0,241757000000.0,232615000000.0,263066000000.0,335883000000.0,438994000000.0,564948000000.0,540766000000.0,515049000000.0,489618000000.0,461487000000.0,489285000000.0,601453000000.0,745163000000.0,910123000000.0,926885000000.0,1093170000000.0,1142800000000.0,1179660000000.0,1061390000000.0,1140490000000.0,1344240000000.0,1419650000000.0,1560910000000.0,1653690000000.0,1687830000000.0,1665530000000.0,1649830000000.0,1785730000000.0,2054420000000.0,2421530000000.0,2543180000000.0,2708440000000.0,3090510000000.0,2929410000000.0,2412840000000.0,2485480000000.0,2663810000000.0,2707090000000.0,2784850000000.0,3064710000000.0,2927910000000.0,2689110000000.0,2680150000000.0,2871340000000.0,2851410000000.0,2697810000000.0,3141510000000.0,3089070000000.0,
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500000000.0,6400000000.0,3730000000.0,2701301483.0,2514070772.0,2693768413.0,3095047604.0,3510520231.0,3613497317.0,2800025883.0,3057475335.0,3219462262.0,3395766678.0,3991377904.0,5125365192.0,6410912050.0,7745250734.0,10172931089.0,12795145131.0,10766920066.0,12243217071.0,15107486236.0,16488822461.0,17190068236.0,17627332900.0,14953673796.0,15141598623.0,16242645072.0,17596922470.0,17470436259.0,15842922533.0,18629365612.0,24780791064.0,
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1223943662.0,1309859155.0,1390140845.0,1549295775.0,1740845070.0,2064788732.0,2138028169.0,1748837209.0,1666666667.0,1961764706.0,2214705882.0,2427184466.0,2116541353.0,3018103448.0,2894409938.0,2810106383.0,2765254237.0,3189428571.0,3662478185.0,4020227920.0,4445228216.0,4222441860.0,4035994398.0,4057275132.0,4412279843.0,4504306723.0,5735677434.0,5074829932.0,5197765032.0,5251858440.0,5889106573.0,6603185268.0,6416103926.0,5968922939.0,5446383727.0,6464382808.0,6932991739.0,6891443192.0,7482069162.0,7718109982.0,4982850662.0,5314872854.0,6166197848.0,7632723556.0,8881417907.0,10744568381.0,20885037597.0,24827339138.0,28679383241.0,26048720006.0,32197655567.0,39336668081.0,41271701061.0,62824629066.0,54783320577.0,49406009812.0,56164928691.0,60405920072.0,67298913752.0,68337974418.0,70043095504.0,79524421861.0,73766052452.0,
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,1995186721.0,2041538040.0,2384295817.0,2432029298.0,2666750819.0,3015058207.0,3284620423.0,3279096493.0,3383092769.0,3693710533.0,3868968367.0,3783700462.0,3588375622.0,3461282461.0,2995361111.0,2829435909.0,2950198724.0,3446441785.0,3635458214.0,2937071741.0,4220019243.0,6281917650.0,6964179188.0,6716904517.0,6853467832.0,6785137216.0,7638045226.0,8376613881.0,8778473643.0,8794202394.0,8595955600.0,10324668271.0,11857030367.0,13442861496.0,14177835841.0,16091817842.0,20999229260.0,
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,44212081.35,46695006.96,41160065.86,45168072.27,52296083.67,55728663.22,59160569.48,75187749.1,95796021.69,115179719.1,112190829.5,138093099.1,171833086.0,207112627.7,241083090.3,218767743.5,216050552.3,213448584.9,177340880.1,225726358.9,185646986.8,220626484.2,266672211.9,284120329.4,317083695.5,690311080.5,714254256.1,755040974.1,746493951.9,785999864.8,848239446.2,803633342.5,840285264.6,814724032.1,782913871.8,687410645.1,578235309.3,487038685.0,961900651.4,1027701068.0,1054112488.0,1279703047.0,1561766956.0,1450142509.0,1543294927.0,1409693597.0,1415004738.0,1375609453.0,1229461721.0,1378176609.0,1484578886.0,1504909463.0,1670671328.0,1813609692.0,1812170891.0,2038414969.0,2187194563.0,
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,78733594.84,78540057.14,87702828.57,89374237.29,98775328.95,108985740.2,112386489.0,114971207.2,122666858.8,118537875.1,110653830.7,154731969.7,165523634.5,163577538.3,138478900.6,143856253.1,130225018.8,173836362.0,164458120.3,213143016.4,243961995.5,257150374.1,226313443.7,236880821.7,235620043.5,253966922.3,270419779.4,268551010.9,206457553.4,224446663.8,371095522.0,392621389.5,417806651.1,477458577.2,532062894.8,587029096.0,592365659.8,696910784.0,868154627.9,830126428.8,849878489.1,1099818592.0,989271155.1,1046087367.0,1054915581.0,1048229633.0,1179004911.0,1350177012.0,1504630234.0,1439638411.0,1431758232.0,1638517607.0,1633559092.0,
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,,,9122751.453,10840095.13,12712471.4,64748333.33,69110000.0,72317446.93,67514285.71,67225714.29,66331428.57,64946954.76,65429198.24,81203226.91,94159862.71,104295643.4,103653049.9,103987520.1,86205973.65666667,68424427.21333334,50642880.77,36731422.85,44294647.73,44442456.95,50320914.41,62118569.97,76407395.87,93345859.53,100534656.9,88265974.86,112119411.5,110906028.5,134707183.8,136047906.2,100807002.5,141853360.9,232463022.8,442337870.7,370687634.4,621117885.7,1045998496.0,1461139022.0,1806742742.0,2484745935.0,4410764339.0,8217369093.0,10086528699.0,13071718759.0,19749893536.0,15027795173.0,16314443436.0,21357343669.0,22388344144.0,21948834284.0,21765453082.0,13185496881.0,11240808847.0,12200913888.0,13097012124.0,11364133546.0,9893816016.0,12104994084.0,12029633747.0,
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,4335186017.0,4961400439.0,5213047711.0,5895278024.0,6669673257.0,7689154053.0,8591517944.0,9275600800.0,10090675903.0,11615657031.0,13139863636.0,14591750000.0,16885511364.0,22347848101.0,25351306818.0,28525876727.0,31152835821.0,36176234968.0,44270204082.0,54481876725.0,56829664269.0,52346506765.0,54617989796.0,49428873839.0,48020024184.0,47820851221.0,56379593476.0,65652750377.0,76261277925.0,79169043223.0,97891092003.0,105143000000.0,116225000000.0,108809000000.0,116602000000.0,136878000000.0,145862000000.0,143158000000.0,144428000000.0,142589000000.0,130458000000.0,136309000000.0,154564000000.0,202370000000.0,240964000000.0,247875000000.0,273547000000.0,318903000000.0,355909000000.0,331309000000.0,297125000000.0,282996000000.0,242029000000.0,238908000000.0,235458000000.0,195684000000.0,193148000000.0,199844000000.0,212049000000.0,205253000000.0,188480000000.0,214668000000.0,217581000000.0,
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,71494495.19,88322386.3,102244362.2,110900457.0,115651918.9,125435590.0,131803552.2,145533310.7,167728455.2,187589522.6,215009569.6,236357523.7,267327642.2,278098763.0,300757888.9,310160444.4,309812185.2,325111814.8,342172518.5,366911444.4,392190592.6,445903592.6,482009370.4,520044370.4,520444185.2,540336925.9,591018407.4,599118592.6,695555555.6,698700666.7,758683592.6,825976037.0,771275555.6,771014814.8,778655555.6,799881481.5,842618518.5,911496296.3,997007407.4,1061640741.0,1125685185.0,1166514815.0,1213485185.0,1043411111.0,1122800000.0,1215379156.0,
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,69520026.67,88466738.25,106101297.8,140153748.2,169918948.6,211190630.3,240779417.8,282269749.2,355987433.4,420645821.5,476051740.8,435748993.4,402403041.0,416184071.0,379371901.5,412876382.8,603016292.7,787390409.0,898607670.6,929799902.2,1018977280.0,1016500069.0,1037916163.0,927214151.8,1005887539.0,1208953287.0,1197515569.0,1072154434.0,1149858070.0,1131555107.0,1068025016.0,1086170704.0,1169136716.0,1558759823.0,1822499769.0,1849802648.0,2013106930.0,2249811296.0,2499092314.0,2529963903.0,2503167187.0,2684461375.0,2609678486.0,2684946990.0,2842065708.0,2499113023.0,2707139544.0,2851613679.0,3055782146.0,2997309972.0,3082884653.0,3235809504.0,3235809504.0,
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1043599900.0,1076699900.0,1143600000.0,1262800000.0,1299099900.0,1331399900.0,1390700000.0,1453500000.0,1610500000.0,1715399900.0,1904000000.0,1984800000.0,2101300000.0,2569200100.0,3161499900.0,3645900000.0,4365300200.0,5480500200.0,6070600200.0,6902600200.0,7878700000.0,8607500300.0,8716999700.0,9050000400.0,9470000100.0,9721652087.0,7231963516.0,7084399840.0,7841602824.0,8410724361.0,7650196845.0,9406135143.0,10440781588.0,11400017301.0,12983233311.0,14655404433.0,15674835615.0,17790026222.0,19395491993.0,18318412251.0,19288929030.0,18405220247.0,20444205991.0,21576351799.0,23577298095.0,26783389294.0,29744246827.0,33567850824.0,38503720224.0,37126148265.0,40676578423.0,46876006272.0,49593929487.0,52996446269.0,57852153059.0,62186064719.0,66053403469.0,71653754066.0,73328365862.0,77172317259.0,77715183063.0,86053083476.0,95003330316.0,
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3394000000.0,3569000000.0,3869000000.0,4213000000.0,4238000000.0,4397000000.0,4658000000.0,4828000000.0,4949000000.0,4984000000.0,5265000000.0,5399000000.0,5610000000.0,5799000000.0,5901000000.0,6013000000.0,6056000000.0,6366000000.0,5886000000.0,6123000000.0,6174658991.902879,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,170216241.1,185849535.4,194949512.6,175757893.9,194774513.1,213235294.1,228705882.4,250176470.6,229750000.0,249300000.0,267800000.0,282050000.0,285380952.4,307047619.0,433954545.5,494791666.7,454440000.0,449880000.0,507080000.0,530440000.0,603200000.0,570357107.1,482000000.0,489333333.3,437631605.3,453488372.1,504651139.5,354591846.9,413799990.0,379779389.7,396582263.3,348533094.8,373573141.5,454101382.5,540874934.2,621626785.9,705406001.4,749138009.6,717530683.2,694754988.3,712667896.7,712167450.2,726131434.7,743063950.3,787814379.2,824880550.3,2379817991.0,2730971595.0,3025187433.0,3165663153.0,3432912517.0,3691384318.0,4063088536.0,4167800936.0,4127660158.0,4279840194.0,4482697337.0,4748174334.0,4787637006.0,5173760192.0,5471256595.0,8041362110.0,14718388489.0,
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1069200000000.0,1132150000000.0,1222090000000.0,1316050000000.0,1436550000000.0,1560160000000.0,1711490000000.0,1836230000000.0,1991170000000.0,2190650000000.0,2399020000000.0,2663400000000.0,3090310000000.0,3740190000000.0,4217060000000.0,4705190000000.0,5127550000000.0,5807870000000.0,6962560000000.0,8047460000000.0,8986820000000.0,9125110000000.0,9032640000000.0,9335140000000.0,9736200000000.0,10222500000000.0,12419200000000.0,14394100000000.0,16206000000000.0,16954900000000.0,19038600000000.0,20141200000000.0,21667600000000.0,21845100000000.0,23425500000000.0,26014300000000.0,26238500000000.0,25790800000000.0,25887200000000.0,27193500000000.0,27763700000000.0,27490200000000.0,28660800000000.0,32123400000000.0,35770300000000.0,37829800000000.0,39961500000000.0,43754200000000.0,46622500000000.0,43665300000000.0,45764300000000.0,49420900000000.0,49446900000000.0,50053500000000.0,51135700000000.0,48269200000000.0,49296300000000.0,51568300000000.0,54836800000000.0,55313100000000.0,53962200000000.0,60245500000000.0,61729500000000.0,
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1320796652.0,1383681651.0,1612346412.0,1935298266.0,2206466461.0,2435078534.0,2489845017.0,2692474989.0,2716964388.0,3189740055.0,3800766536.0,4476001946.0,5710090213.0,8030117556.0,9388695367.0,10048089558.0,12876366009.0,15719433719.0,18315136409.0,22526184533.0,28861857811.0,31055226089.0,32291215844.0,29907227184.0,33511383986.0,35699772166.0,41075396885.0,50622896163.0,59707404561.0,68790219178.0,76928784621.0,88959997900.0,104273000000.0,120354000000.0,135812000000.0,144652000000.0,159718000000.0,177353000000.0,168885000000.0,165768000000.0,171669000000.0,169404000000.0,166349000000.0,161386000000.0,169100000000.0,181569000000.0,193535000000.0,211597000000.0,219279000000.0,214048000000.0,228639000000.0,248514000000.0,262629000000.0,275697000000.0,291460000000.0,309386000000.0,320860000000.0,341273000000.0,361731000000.0,363075000000.0,344943000000.0,368911000000.0,359839000000.0,
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,335650000.0,356200000.0,387750000.0,410200000.0,457000000.0,508650000.0,549950000.0,598100000.0,646800000.0,668000050.0,723000000.0,731000000.0,802996336.5,912499493.8,1034500000.0,1124000000.0,1347999950.0,1669499950.0,3097242093.0,3544281976.0,3968160046.0,4043894879.0,4266503526.0,4476697185.0,4915311847.0,5278120713.0,5677828959.0,6190521242.0,5902717091.0,5432344902.0,4923009552.0,4648668479.0,4943700431.0,4926728933.0,4642280682.0,5347445005.0,5215028986.0,5737099650.0,6366340266.0,6414520530.0,7186638029.0,7651162302.0,7858255413.0,8230391347.0,8869299234.0,9757012697.0,10917477066.0,12361257681.0,13881731876.0,14587496229.0,15839344592.0,17710275685.0,18528554398.0,18499729215.0,19756533972.0,20979791685.0,21717604952.0,23136247991.0,24067750760.0,25089937022.0,23827859227.0,28488721681.0,31717699764.0,
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22778297036.0,24147533302.0,24172615104.0,25885224259.0,23770159784.0,22128719418.0,23063323723.0,26757255952.0,35254833028.0,41855265955.0,45025332740.0,49601608069.0,59319172947.0,68519137406.0,62085753436.0,58819429750.0,62736258335.0,57354547991.0,59491066218.0,59342363989.0,50857353544.0,52512987756.0,56061675144.0,61481309636.0,61470295888.0,57760024674.0,69081236641.0,71600049650.0,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,273187199.8,271065999.8,281896799.8,294883399.8,325281199.7,353251799.7,368948599.7,369124199.7,367968799.7,391820399.7,331199999.7,362799999.7,371998971.9,466798975.0,565399296.7,681400000.1,879000000.2,947000000.2,974200000.2,1080600000.0,1383800000.0,1479400000.0,1474200000.0,1623600000.0,1816200000.0,2009400000.0,2318000000.0,2047200000.0,2613926800.0,2736243800.0,3096289800.0,3473562850.0,2257129874.0,1878253818.0,2167569095.0,2813313279.0,2907517543.0,3338949152.0,3723903724.0,4153725967.0,6813565983.0,6331970413.0,6205847137.0,5071947798.0,6087360735.0,7030149791.0,7638739124.0,9228637766.0,10432962725.0,11597002930.0,11859312627.0,13008746039.0,13708925403.0,14902488489.0,15146883647.0,14849629408.0,14069277533.0,15093357143.0,16403864522.0,15016090930.0,14508222518.0,20877414953.0,20253551885.0,
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34753569693.0,38730585922.0,40124916941.0,43166678735.0,46425677734.0,46658755152.0,47296952929.0,48706787306.0,49073380174.0,47218405892.0,53749989092.0,67608919144.0,85285062818.0,104121000000.0,113211000000.0,115716000000.0,140187000000.0,158326000000.0,131069000000.0,132175000000.0,141942000000.0,128814000000.0,135684000000.0,141034000000.0,125174000000.0,128610000000.0,143112000000.0,160566000000.0,164020000000.0,157227000000.0,182090000000.0,177337000000.0,
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,5667756628.0,7076465300.0,8337423313.0,9150684932.0,9333536370.0,10997590361.0,16273253012.0,25802409639.0,30463855422.0,37269156627.0,45808915663.0,51455719076.0,51400186343.0,72482337397.0,85518233419.0,90158449295.0,81052283384.0,84853700028.0,85289488375.0,79954072545.0,75929617558.0,84300174486.0,94451427877.0,106141000000.0,116622000000.0,128027000000.0,158007000000.0,176892000000.0,202132000000.0,227370000000.0,215749000000.0,95445547873.0,140001000000.0,165021000000.0,160447000000.0,195661000000.0,234772000000.0,256837000000.0,285869000000.0,364571000000.0,432217000000.0,510229000000.0,539580000000.0,755094000000.0,892969000000.0,917870000000.0,912524000000.0,890815000000.0,860854000000.0,931877000000.0,1015620000000.0,1042270000000.0,1119100000000.0,1059050000000.0,1186510000000.0,1319100000000.0,
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914762873.7,1023005863.0,1180968165.0,1382605389.0,1567402514.0,1563667800.0,1659131244.0,1947332922.0,2328658228.0,2822358473.0,3032409189.0,3422735302.0,4466353635.0,5928788781.0,5486918995.0,5920366628.0,6565668781.0,6690228489.0,7001180246.0,7708459145.0,7084795708.0,6846373277.0,6979791187.0,7491654051.0,7314966839.0,6684229269.0,6616530746.955078,6549517882.104521,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,37029883876.0,39232435784.0,42161481858.0,48421923459.0,56480289941.0,59554854576.0,45865462034.0,50134942204.0,53085455871.0,58447995017.0,62422483055.0,67351404352.0,71463193831.0,85515269585.0,99525899116.0,98472796457.0,102717000000.0,121487000000.0,137300000000.0,152992000000.0,186325000000.0,193491000000.0,200716000000.0,218262000000.0,212158000000.0,232512000000.0,248986000000.0,279034000000.0,296590000000.0,296042000000.0,320979000000.0,270105000000.0,288208000000.0,279296000000.0,327276000000.0,360282000000.0,392897000000.0,415868000000.0,421351000000.0,458820000000.0,468395000000.0,485441000000.0,514938000000.0,607699000000.0,709149000000.0,820382000000.0,940260000000.0,1216740000000.0,1198900000000.0,1341890000000.0,1675620000000.0,1823050000000.0,1827640000000.0,1856720000000.0,2039130000000.0,2103590000000.0,2294800000000.0,2651470000000.0,2702930000000.0,2835610000000.0,2671600000000.0,3150310000000.0,3416650000000.0,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1939329775.0,2088012282.0,2260349684.0,2430843768.0,2766608946.0,2945704143.0,3104034393.0,3343636773.0,3278584478.0,3787077344.0,4395995086.0,5098250287.0,6318060582.0,7481173066.0,7896860615.0,9483808362.0,9453756015.0,11248340431.0,14647996074.0,18319334300.0,21747855640.0,20670190138.0,21474752962.0,20766047764.0,20106648455.0,21270013326.0,28714571852.0,33920518493.0,37772896221.0,39238392678.0,49305632408.0,49787501584.0,55918538121.0,52417477614.0,57097656066.0,69139823232.0,75790786290.0,82856648758.0,90199410116.0,98893958263.0,100208000000.0,109347000000.0,128596000000.0,164671000000.0,194372000000.0,211877000000.0,232181000000.0,270079000000.0,275447000000.0,236443000000.0,221914000000.0,239171000000.0,225119000000.0,238112000000.0,259682000000.0,292364000000.0,298559000000.0,337242000000.0,386693000000.0,398933000000.0,428609000000.0,513392000000.0,533140000000.0,
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,4199134390.0,4426949095.0,4693566416.0,4928628018.0,5379845648.0,6197319929.0,6789938672.0,7555383690.0,8623172960.0,9743089607.0,10976245154.0,13731802833.0,17153463263.0,27081698250.0,46209092072.0,51776222350.0,68055295081.0,80600122702.0,77994316621.0,90391877326.0,94362275580.0,100499000000.0,125949000000.0,156365000000.0,162277000000.0,180184000000.0,209095000000.0,134010000000.0,123058000000.0,120496000000.0,124813000000.0,104456541077.0,84100082154.0,63743623231.0,71841461172.0,96419225745.0,120404000000.0,113919000000.0,110277000000.0,113848000000.0,109592000000.0,126879000000.0,128627000000.0,153545000000.0,190043000000.0,226452000000.0,266299000000.0,349882000000.0,412336000000.0,416397000000.0,486808000000.0,626133000000.0,644036000000.0,492776000000.0,460383000000.0,408213000000.0,457955000000.0,486630000000.0,329692000000.0,283650000000.0,239735000000.0,359097000000.0,413493000000.0,
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1683918766.0,1831479827.0,1954399498.0,1978199489.0,2340239344.0,2479329218.25,2618419092.5,2757508966.75,2896598841.0,3007758797.0,3281318687.0,3865346535.0,4113848002.0,5134367778.0,11516762614.0,13458516763.0,17754825601.0,19838130715.0,23762275652.0,37816457839.0,52569000000.0,37823000000.0,42382333333.0,40712903226.0,46938387097.0,48425161290.0,47264516129.0,56774193548.0,62684516129.0,65831935484.0,180408000000.0,407796349.7,553671957.7,1031944881.0,3991349283.0,12894029888.0,10433698621.0,20764857056.0,20617405044.0,36881601584.0,48364250944.0,36176430129.0,32928454672.0,21921569479.0,36627901762.0,49954890353.0,65140147197.0,88837055195.0,131614000000.0,111658000000.0,138517000000.0,185750000000.0,218002000000.0,234638000000.0,228416000000.0,166774000000.0,166602000000.0,187218000000.0,227367000000.0,233636000000.0,180924000000.0,207692000000.0,264182000000.0,
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,248434097.0,253885656.3,284916516.2,340061650.1,434267936.9,523694949.4,628893310.4,621225962.2,474399471.6,414709311.4,526704545.5,670251136.4,839652164.1,1154440253.0,1515190595.0,1406875081.0,1669488390.0,2208509076.0,2511826196.0,2853435054.0,3381419251.0,3492997010.0,3206626645.0,2765950336.0,2864441387.0,2984052357.0,3989622739.0,5520318405.0,6106635816.0,5672569449.0,6468736356.0,6909730288.0,7080981738.0,6218581532.0,6389460343.0,7123633418.0,7426082271.0,7569672925.0,8503693099.0,8982047589.0,9025660362.0,8234846805.0,9318395055.0,11429333038.0,13825302536.0,16852963067.0,17465318552.0,21652505597.0,18074622987.0,13154414219.0,13751161918.0,15221622926.0,14751508134.0,16125060515.0,17867662178.0,17517210519.0,20793168031.0,24728285177.0,26260850582.0,24681343649.0,21565767851.0,25595940170.0,28064529851.0,
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2598500000.0,3138500000.0,2510000000.0,2992333333.0,3405333333.0,3663333333.0,3980000000.0,4030000000.0,4619000000.0,5329333333.0,9158705127.884617,12988076922.76923,16817448717.653849,20646820512.53846,24476192307.42308,28305564102.307693,32134935897.192307,35964307692.07692,39793679486.96154,43623051281.84615,47452423076.73077,51281794871.61539,55111166666.5,58940538461.38461,62769910256.26923,66599282051.15385,70428653846.03845,74258025640.92308,78087397435.8077,81916769230.6923,85746141025.57692,89575512820.46153,93404884615.34616,97234256410.23076,101063628205.1154,104893000000.0,114506000000.0,118859000000.0,120057000000.0,120923000000.0,136036000000.0,134636000000.0,125061000000.0,131300000000.0,139973000000.0,147084000000.0,158670000000.0,184052000000.0,220531000000.0,211970000000.0,238364000000.0,266792000000.0,262282000000.0,297733000000.0,314330000000.0,303414000000.0,322103000000.0,358245000000.0,376692000000.0,402471000000.0,413268000000.0,488527000000.0,525002000000.0,
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,40385288344.0,44842760293.0,50383891899.0,57710743060.0,63175417019.0,67978153851.0,73654870011.0,81133120065.0,87942231678.0,97085082807.0,113395000000.0,124672000000.0,145260000000.0,175492000000.0,199564000000.0,227696000000.0,224717000000.0,257596000000.0,315058000000.0,393677000000.0,477257000000.0,430703000000.0,427273000000.0,443042000000.0,437888000000.0,452217000000.0,640386000000.0,805713000000.0,891609000000.0,928661000000.0,1181220000000.0,1246220000000.0,1320160000000.0,1064960000000.0,1099220000000.0,1174660000000.0,1312430000000.0,1241880000000.0,1270050000000.0,1252450000000.0,1146680000000.0,1168020000000.0,1276770000000.0,1577620000000.0,1806540000000.0,1858220000000.0,1949550000000.0,2213100000000.0,2408660000000.0,2199930000000.0,2136100000000.0,2294990000000.0,2086960000000.0,2141920000000.0,2162010000000.0,1836640000000.0,1877070000000.0,1961800000000.0,2091930000000.0,2011300000000.0,1897460000000.0,2155360000000.0,2049740000000.0,
